chart,raw_level,bucket_label,cluster_id,distance_to_centroid,pca_x,pca_y
11648_master,13.7,13+,0,3.103424,-6.533718,-0.787558
11650_master,13.1,13,1,19.727442,10.84895,-1.582511
11652_master,13.8,13+,3,9.548756,-11.460774,4.908541
11653_master,13.5,13,4,2.973676,-2.488645,-2.267286
11654_master,13.3,13,4,3.452422,-1.893851,-2.341602
11656_master,13.6,13+,2,4.399395,-0.470322,-3.664297
11657_master,13.8,13+,4,4.866735,-2.750867,-3.124898
11661_expert,13.0,13,0,3.388113,-8.727913,0.402234
11661_master,14.7,14+,3,11.286209,-13.756179,11.550941
11662_expert,13.7,13+,0,4.653817,-8.557895,0.471341
11662_master,14.9,14+,3,11.562723,-14.062346,11.31771
11663_expert,13.8,13+,2,4.13102,-0.09731,-3.140695
11663_master,14.7,14+,3,7.992383,-13.377888,9.656505
11665_master,13.0,13,1,3.306428,10.233917,0.735391
11668_master,13.7,13+,0,4.860317,-9.387694,2.992443
11669_master,13.6,13+,2,4.759698,2.951631,-4.105962
11670_master,13.1,13,6,4.131483,4.226159,-4.271224
11671_master,13.9,13+,0,4.653749,-5.469696,-1.808871
11672_master,14.4,14,3,3.466578,-12.358246,7.027002
11673_master,14.6,14+,0,5.924534,-9.085916,2.700565
11674_master,13.5,13,2,3.255602,0.426123,-3.236837
11675_master,14.2,14,0,5.984523,-10.211243,3.823632
11676_master,13.8,13+,4,2.987477,-2.725067,-2.128119
11677_master,14.5,14,3,4.111773,-12.492125,7.604793
11678_master,13.9,13+,0,2.939398,-8.864072,1.359618
11679_master,13.7,13+,2,3.665514,3.53875,-4.353323
11680_master,13.3,13,2,3.19667,3.000257,-4.454562
11681_master,14.3,14,0,3.788699,-7.717553,0.262603
11682_master,13.7,13+,2,3.910025,0.848998,-3.710997
11683_master,13.5,13,2,2.874635,2.178551,-4.608478
11684_master,14.5,14,3,3.267613,-12.16541,7.183821
11685_master,14.8,14+,3,3.202908,-12.325312,7.24127
11686_expert,13.2,13,2,3.484824,2.43019,-4.954196
11686_master,14.6,14+,3,7.076626,-13.381142,10.108942
11687_master,14.5,14,3,3.058047,-11.624807,5.706336
11688_master,13.5,13,4,4.158033,-5.825265,-0.87251
11689_master,13.7,13+,4,4.281081,-3.703873,-2.097614
11690_master,13.8,13+,0,5.10468,-7.403647,0.438313
11691_master,14.0,14,0,3.975127,-7.530298,-0.13723
11692_remaster,13.8,13+,2,6.5159,0.010432,-2.4884
11693_master,13.0,13,2,4.17418,3.345655,-3.815348
11696_remaster,13.1,13,6,3.717894,6.067322,-3.050183
11697_remaster,13.3,13,4,4.53773,-1.644936,-2.401953
11698_remaster,13.2,13,6,3.871674,6.440533,-2.06854
11699_master,13.6,13+,3,6.625121,-10.853976,4.82972
11700_master,13.3,13,7,8.757404,13.688283,6.225148
11701_master,13.0,13,6,4.481261,7.433138,-1.509956
11702_master,13.7,13+,4,3.883371,-5.596728,-1.822529
11704_master,13.6,13+,2,3.557473,0.158624,-3.177184
11705_master,13.4,13,6,4.467598,6.429327,-3.569679
11706_master,13.9,13+,0,3.683672,-6.462737,-0.455146
11707_master,14.5,14,3,10.135562,-13.49594,10.516915
11708_master,13.4,13,0,6.092273,-5.507209,-1.069148
11709_master,13.3,13,2,5.222882,0.961354,-4.370504
11710_master,13.7,13+,2,3.302333,2.947418,-4.318264
11713_expert,13.0,13,2,4.67863,3.936451,-5.068563
11713_master,14.5,14,0,3.78051,-9.068642,2.288895
11715_master,13.1,13,2,5.027003,-0.265555,-3.052985
11716_master,13.6,13+,4,5.97901,-0.694444,-2.993061
11718_master,13.3,13,1,7.551991,12.301764,2.991168
11720_master,14.7,14+,3,8.00811,-13.491876,9.500244
11721_expert,13.0,13,6,4.696688,3.723562,-4.745924
11721_master,14.0,14,0,5.065468,-6.697348,-0.566206
11722_master,13.4,13,6,3.866552,6.225593,-3.376643
11723_master,13.6,13+,6,3.495383,4.33908,-4.244408
11724_master,13.6,13+,4,3.803489,-5.182556,-1.797457
11725_master,14.2,14,0,2.904004,-8.006472,0.664648
11726_master,13.6,13+,6,2.233303,5.938586,-3.186434
11727_master,13.2,13,4,3.29126,-3.588552,-2.031894
11728_master,13.1,13,4,2.316827,-4.167402,-1.677081
11730_master,13.8,13+,4,3.749877,-1.419387,-2.682504
11731_master,13.1,13,6,4.612488,7.507538,-2.085658
11733_master,13.7,13+,4,3.669749,-5.05918,-1.214532
11734_master,13.7,13+,1,3.158299,9.06088,0.220249
11736_master,13.0,13,1,5.632667,9.564389,-0.448874
11737_master,13.5,13,6,3.358884,4.51151,-4.311238
11738_master,13.8,13+,6,7.050418,4.658772,-4.635073
11739_master,14.1,14,0,6.333889,-10.201062,4.038078
11740_master,13.7,13+,2,2.448949,1.198636,-3.998131
11741_expert,13.0,13,6,4.295564,4.277055,-4.317099
11741_master,14.7,14+,0,4.207598,-8.815729,2.504029
11742_master,13.4,13,6,4.23732,7.077046,-2.705113
11743_master,13.8,13+,2,4.267034,1.077969,-4.341358
11744_master,14.4,14,4,3.196341,-5.343247,-1.239585
11745_expert,13.4,13,2,2.683532,2.888414,-4.625226
11745_master,14.8,14+,3,3.88485,-11.366371,6.308531
11746_master,14.8,14+,3,3.71844,-12.61403,8.286449
11747_master,13.6,13+,6,2.687213,5.729013,-4.075926
11748_master,13.2,13,6,4.608349,7.527884,-2.318353
11749_master,14.4,14,0,6.07907,-8.168361,1.315411
11750_master,13.9,13+,2,3.26251,0.099491,-3.558459
11751_master,13.8,13+,6,4.214332,4.072071,-4.063457
11752_expert,13.5,13,0,3.264494,-7.428009,-0.809111
11752_master,14.7,14+,3,4.725224,-12.286514,8.233772
11753_expert,13.5,13,6,6.534048,5.07107,-4.86975
11753_master,14.9,14+,3,4.503213,-10.874499,5.704416
11754_master,14.0,14,3,3.576648,-11.636335,6.118795
11755_master,14.2,14,0,6.074669,-8.978561,2.308521
11756_master,13.7,13+,4,4.305217,-5.250598,-1.887349
11757_master,13.4,13,0,4.10404,-6.381411,-1.104165
11758_master,13.7,13+,4,3.282334,-5.058846,-1.610904
11759_master,14.1,14,4,3.523191,-1.999073,-2.049193
11760_remaster,13.2,13,1,4.91897,10.679548,2.006714
11761_master,13.9,13+,6,8.299103,6.652897,-2.962564
11763_remaster,13.5,13,4,3.695001,-5.396552,-1.290385
11764_remaster,13.4,13,6,9.178008,7.880518,-3.645963
11765_master,13.1,13,2,2.816991,2.007972,-4.664548
11767_master,13.0,13,2,2.635423,2.442422,-4.453906
11769_master,13.8,13+,0,6.972072,-5.17718,-1.281221
11770_master,13.7,13+,4,2.746388,-5.196883,-1.001211
11771_master,14.2,14,0,2.783675,-6.939739,0.196059
11772_master,13.7,13+,6,9.219582,6.710466,-3.314747
11773_master,13.1,13,1,7.711575,10.276564,3.15218
11774_master,13.0,13,6,4.193903,5.671174,-3.426914
11775_master,13.2,13,1,3.993512,8.639977,-0.933768
11776_master,13.7,13+,0,4.591932,-6.150343,-0.532661
11777_master,13.2,13,7,7.933141,12.517016,8.862775
11778_remaster,14.0,14,2,4.868189,-0.186857,-2.900897
11779_remaster,13.7,13+,7,5.785838,12.181742,4.856147
11781_master,13.0,13,6,4.04588,7.129634,-2.539692
11782_master,13.4,13,4,4.310242,-1.676541,-2.130689
11783_master,13.7,13+,4,2.981841,-2.854596,-2.111832
11784_master,13.8,13+,6,8.168252,6.996722,-4.002633
11785_master,13.1,13,2,3.614964,3.12504,-5.043383
11786_master,13.7,13+,2,3.889026,3.613672,-4.505846
11787_master,13.7,13+,4,3.214239,-2.96339,-1.971331
11788_master,13.9,13+,0,2.967459,-8.569777,1.215947
11789_master,14.4,14,3,6.345744,-10.368362,4.419333
11790_master,14.2,14,0,3.739709,-6.078487,-0.83015
11792_master,13.8,13+,4,3.474669,-3.334494,-2.651755
11793_master,13.2,13,4,3.288665,-2.186889,-2.526074
11794_master,13.4,13,2,3.221341,0.690156,-3.335914
11796_master,13.8,13+,0,5.517885,-5.234367,-0.091824
11797_master,13.7,13+,2,4.715452,3.793469,-3.998991
11798_master,13.2,13,2,3.16615,1.803385,-4.25439
11799_master,13.2,13,6,3.208926,6.333555,-3.70117
117_master,13.7,13+,7,7.60224,13.698845,9.855382
11800_master,13.8,13+,0,5.62042,-9.0778,2.012675
11802_master,13.0,13,6,3.21083,6.056803,-3.547293
11803_master,13.7,13+,6,4.521691,6.044955,-3.347799
11804_master,13.8,13+,4,2.507187,-2.87202,-2.529307
11805_master,13.2,13,4,2.911768,-3.115851,-2.604595
11806_master,13.7,13+,6,3.236862,6.021067,-3.071875
11807_master,13.8,13+,4,3.580318,-1.999792,-2.17872
11808_master,13.8,13+,0,3.810393,-6.101562,-0.714567
11809_master,14.6,14+,0,6.42022,-9.541365,2.923758
11810_master,14.7,14+,3,5.604548,-10.758133,4.521582
11811_master,13.7,13+,2,2.930573,0.657522,-3.596761
11812_master,13.8,13+,2,2.839686,2.100687,-4.753038
11813_master,14.2,14,0,2.656836,-7.89323,0.872118
11814_master,14.8,14+,0,5.606906,-8.66658,2.176015
11815_master,14.1,14,0,2.824011,-6.227357,-0.314488
11816_master,14.0,14,4,4.37911,-1.615943,-2.960089
11817_master,13.9,13+,4,3.750069,-3.838696,-2.415025
11818_expert,13.1,13,4,3.30394,-3.594318,-2.90464
11818_master,14.9,14+,3,6.937701,-13.366205,9.68097
11820_expert,13.7,13+,3,10.691804,-13.017206,10.520349
11820_master,14.9,14+,3,35.815666,-13.984292,11.167254
11821_master,14.0,14,3,6.703103,-11.28677,7.089667
11822_master,13.9,13+,2,3.726609,-0.308019,-3.270259
11823_master,14.3,14,2,3.79189,3.270679,-4.252764
11824_master,13.7,13+,4,4.611108,-1.65735,-2.069966
11825_master,13.8,13+,0,2.639137,-7.840168,0.187552
11826_master,13.7,13+,2,4.623249,-0.092531,-3.653584
11827_master,13.7,13+,0,4.977412,-5.492127,-1.656288
11828_master,13.8,13+,2,5.601079,0.347576,-3.72432
11829_master,13.6,13+,2,3.939236,1.460919,-4.531117
11830_master,13.8,13+,1,6.822496,8.281269,0.26754
11832_master,13.8,13+,4,6.844186,-2.253595,-3.26206
11833_master,13.0,13,6,3.648454,4.519174,-4.218919
11834_master,13.7,13+,2,3.346001,2.974993,-4.462866
11835_remaster,13.2,13,4,3.190697,-3.608257,-2.539734
11836_remaster,13.2,13,2,3.212958,1.952614,-3.737995
11838_remaster,13.8,13+,4,5.53281,-5.135053,-0.134857
11840_master,13.3,13,2,4.488991,3.696973,-4.561987
11841_master,13.3,13,2,3.418788,2.639944,-4.496814
11842_master,14.1,14,3,3.705166,-11.923742,7.236278
11843_master,13.1,13,2,2.570042,2.030162,-4.402304
11844_master,13.8,13+,4,4.024608,-4.826715,-1.282524
11845_master,13.0,13,7,8.926266,14.583201,11.403757
11846_master,13.4,13,1,9.420872,11.183337,0.211873
11847_master,13.7,13+,0,4.042407,-7.169177,-0.289372
11848_master,14.1,14,0,5.843665,-10.25277,3.734916
11849_master,14.0,14,6,5.593605,3.80338,-4.061032
11850_master,13.2,13,6,3.615213,6.115301,-2.877187
11851_master,13.2,13,1,7.008011,10.892612,0.672251
11853_master,13.3,13,0,4.981907,-5.610441,-1.881109
11854_master,13.9,13+,4,4.353408,-2.646819,-2.656862
11855_master,14.2,14,0,2.608456,-8.632396,1.371396
11858_master,13.0,13,7,5.50056,13.42137,5.925206
11859_master,13.8,13+,2,7.711794,3.217829,-3.575038
11860_master,14.5,14,0,5.322018,-9.931957,3.212205
11861_master,14.2,14,2,5.250565,2.534435,-4.48002
11862_master,13.5,13,0,4.994338,-6.122627,-0.173251
11863_master,13.0,13,6,4.262677,4.58526,-3.516327
11865_master,13.3,13,0,5.049944,-6.286345,0.229733
11866_master,13.3,13,6,4.864697,5.188224,-3.681194
11867_master,13.0,13,2,4.751691,4.137467,-3.850997
11867_remaster,13.7,13+,4,3.739619,-5.473449,-1.282771
11868_master,13.3,13,1,6.65414,11.83264,2.931756
11869_master,13.6,13+,6,5.342057,5.345184,-3.18763
11870_master,13.8,13+,4,4.234635,-6.247302,-0.711132
11872_master,13.2,13,6,3.483151,6.281177,-3.753336
11873_master,13.0,13,2,3.703629,2.838579,-4.305148
11874_master,13.9,13+,4,5.267206,-4.820806,-2.192249
11875_master,13.8,13+,2,4.793424,3.109375,-4.408599
11876_expert,13.0,13,2,3.696943,2.212193,-5.255401
11876_master,14.4,14,3,5.754307,-10.617911,4.150374
11877_master,13.8,13+,0,4.436132,-5.886755,-1.275015
11878_master,13.1,13,2,4.053307,2.964687,-3.636011
11879_expert,13.7,13+,2,5.427296,0.976185,-3.931494
11879_master,14.9,14+,3,10.110844,-13.725454,10.988214
11880_master,13.7,13+,4,3.097687,-3.292042,-2.08458
11881_master,13.8,13+,0,3.286153,-9.008373,1.649892
11899_master,13.8,13+,3,3.391247,-11.791282,5.936026
11900_master,14.2,14,0,5.157378,-5.816255,-1.791045
11906_remaster,14.0,14,0,4.194931,-6.353063,-0.413034
11907_master,13.0,13,7,4.569762,14.012562,7.330482
11908_master,13.3,13,6,4.668113,6.206303,-3.768273
11909_master,13.6,13+,7,10.045793,15.025197,10.02374
11911_master,13.0,13,7,6.583409,14.015698,9.092242
11912_master,13.4,13,6,3.705147,4.816352,-4.46415
11913_remaster,13.4,13,1,2.969769,9.475671,0.152611
11914_remaster,13.7,13+,4,3.825325,-1.934409,-2.343619
11916_master,13.1,13,1,4.993233,7.499169,-1.967725
11917_master,14.1,14,3,5.993075,-10.977466,4.501034
11918_master,14.3,14,0,3.407142,-6.513008,-0.633273
11951_master,13.0,13,2,3.674243,3.233428,-4.386846
119_master,13.4,13,7,4.967424,12.474934,6.332994
1235_master,14.5,14,3,4.447041,-11.626073,5.295138
125_master,13.4,13,1,4.066087,8.556265,-1.085893
1301_master,13.9,13+,4,4.597041,-6.248035,-0.675511
130_master,13.7,13+,1,5.558815,9.477675,0.970707
131_remaster,13.5,13,7,7.579175,14.962466,11.406388
132_expert,13.1,13,1,7.236701,10.321331,2.797932
132_master,13.7,13+,7,7.719759,11.010662,4.691693
133_master,13.7,13+,1,5.774236,10.089678,2.369442
133_remaster,13.9,13+,1,5.871568,8.352814,-0.69475
134_master,13.2,13,5,9.31106,15.430088,16.038029
134_remaster,13.4,13,7,6.049955,13.816307,9.846326
135_master,13.2,13,5,13.125636,16.366678,15.275784
136_master,13.7,13+,5,13.61042,16.117657,14.720283
137_master,13.4,13,7,6.189007,13.579876,8.219616
138_master,13.4,13,7,6.406436,11.343564,6.064501
139_master,13.4,13,7,7.937936,11.370533,4.33759
140_master,13.3,13,7,8.004666,14.119582,9.534749
141_master,14.1,14,2,6.22833,1.467885,-4.853767
142_expert,13.0,13,7,6.262336,13.285107,6.975665
142_master,13.3,13,7,8.985927,14.317699,11.177111
143_master,14.2,14,4,6.831395,-5.376719,-1.720024
143_remaster,14.6,14+,7,8.357896,10.82748,6.721165
144_master,13.3,13,1,5.87008,9.616048,1.074054
144_remaster,13.7,13+,1,4.68689,9.25234,1.381282
146_master,13.0,13,1,6.644809,11.072433,1.412188
146_remaster,13.4,13,1,3.921486,9.712528,1.444332
152_master,13.2,13,7,4.706025,12.644741,6.799888
153_master,13.2,13,7,5.14999,12.543648,6.519151
154_expert,13.2,13,1,5.049609,9.39168,-0.25247
154_master,13.7,13+,6,5.149345,5.794712,-3.393746
155_master,13.2,13,7,5.298206,12.156734,6.244001
1736_master,13.2,13,6,3.576313,5.231293,-2.943068
1819_master,14.2,14,1,5.73126,10.094105,1.977008
187_master,13.2,13,1,4.950838,10.756868,2.60219
188_master,13.3,13,1,4.051676,9.683381,1.85246
191_master,14.1,14,4,5.329643,-6.644258,-1.442281
193_master,13.3,13,2,5.563517,3.330957,-4.732056
194_master,13.3,13,6,4.547134,4.731527,-2.815979
198_master,13.2,13,1,3.778882,8.968638,-0.861783
198_remaster,14.1,14,2,5.076435,-0.817137,-2.629189
199_master,13.3,13,6,4.467935,6.185443,-3.627541
200_remaster,13.3,13,6,3.293921,4.337973,-3.256117
201_master,13.3,13,6,3.473858,4.255687,-3.679575
202_master,13.4,13,2,4.697444,-0.427916,-3.583458
204_master,13.3,13,4,4.995737,-5.302371,-2.007122
204_remaster,14.4,14,3,6.523909,-10.938547,4.432375
205_master,13.2,13,6,4.386179,6.473356,-2.398174
209_master,13.8,13+,2,4.192482,2.365728,-4.715839
213_master,13.4,13,1,5.444595,10.782648,3.3708
214_master,13.2,13,7,6.827501,13.7073,9.711228
216_master,13.3,13,5,11.140157,16.778269,20.558496
218_master,13.4,13,1,4.65128,8.9786,0.684004
